p,q,r,output
PersonX can't remember PersonY from others,absent minded,xReact,1
PersonX can't remember PersonY from others,worried,xReact,1
PersonX can't remember PersonY from others,ask,xWant,1
PersonX can't remember PersonY from others,talk,xWant,1
PersonX can't remember PersonY from others,to try to remember,xWant,1
PersonX can't remember PersonY from others,to find person x's friend,xWant,1
PersonX does not impress PersonY,is unimpress,oEffect,1
PersonX does not impress PersonY,is reluctant to speak to PersonX,oEffect,1
PersonX does not impress PersonY,gets told they're ugly,oEffect,1
PersonX does not impress PersonY,gets told they will never find someone as good at them,oEffect,1
PersonX does not impress PersonY,laughs,oEffect,1
PersonX does not impress PersonY,smiles,oEffect,1
PersonX does not impress PersonY,frowns,oEffect,1
PersonX does not impress PersonY,cries,oEffect,1
PersonX does not impress PersonY,unimpressed,oReact,1
PersonX does not impress PersonY,disappointed,oReact,1
PersonX does not impress PersonY,uninterested,oReact,1
PersonX does not impress PersonY,annoyed,oReact,1
PersonX does not impress PersonY,look for other people,oWant,1
PersonX does not impress PersonY,get back to work,oWant,1
PersonX does not impress PersonY,give PersonX feedback,oWant,1
PersonX does not impress PersonY,encourage PersonX to do better,oWant,1
PersonX does not impress PersonY,to look elsewhere,oWant,1
PersonX does not impress PersonY,to leave because of boredom,oWant,1
PersonX does not impress PersonY,boring,xAttr,1
PersonX does not impress PersonY,bland,xAttr,1
PersonX does not impress PersonY,unimpressive,xAttr,1
PersonX does not impress PersonY,dull,xAttr,1
PersonX does not impress PersonY,pitiful,xAttr,1
PersonX does not impress PersonY,incompetent,xAttr,1
PersonX does not impress PersonY,mediocre,xAttr,1
PersonX does not impress PersonY,gets dumped by personY,xEffect,1
PersonX does not impress PersonY,gets told they're a lousy boyfriend,xEffect,1
PersonX does not impress PersonY,gets humiliated,xEffect,1
PersonX does not impress PersonY,gets insulted,xEffect,1
PersonX does not impress PersonY,frowned at,xEffect,1
PersonX does not impress PersonY,yelled at,xEffect,1
PersonX does not impress PersonY,to know PersonY,xNeed,1
PersonX does not impress PersonY,to be lacking in PersonY's estimation,xNeed,1
PersonX does not impress PersonY,embarrassed,xReact,1
PersonX does not impress PersonY,untalented,xReact,1
PersonX does not impress PersonY,rejected,xReact,1
PersonX does not impress PersonY,disappointed,xReact,1
PersonX does not impress PersonY,unappreciated,xReact,1
PersonX does not impress PersonY,undervalued,xReact,1
PersonX does not impress PersonY,sad,xReact,1
PersonX does not impress PersonY,go back to work,xWant,1
PersonX does not impress PersonY,figure out how to do better,xWant,1
PersonX does not impress PersonY,to be embarrassed,xWant,1
PersonX does not impress PersonY,to try to better themselves,xWant,1
PersonX does not impress PersonY,withdraw,xWant,1
PersonX does not impress PersonY,impress PersonY,xWant,1
PersonX does not impress PersonY,to contemplate their next move,xWant,1
PersonX does not impress PersonY,to practice for another try,xWant,1
Person X doesn't drive,scared,xAttr,1
Person X doesn't drive,afraid,xAttr,1
Person X doesn't drive,hesitant,xAttr,1
Person X doesn't drive,insecure,xAttr,1
Person X doesn't drive,undetermined,xAttr,1
Person X doesn't drive,to take public transportation instead,xIntent,1
Person X doesn't drive,to avoid getting a driver's license,xIntent,1
Person X doesn't drive,careful,xReact,1
Person X doesn't drive,true to oneself,xReact,1
Person X doesn't drive,dependent on others,xReact,1
Person X doesn't drive,relieved,xReact,1
Person X doesn't drive,to take driving classes,xWant,1
Person X doesn't drive,to ride the bus,xWant,1
Person X doesn't drive,call a taxi,xWant,1
Person X doesn't drive,go to work,xWant,1
PersonX is not the father,free,xAttr,1
PersonX is not the father,uninvloved,xAttr,1
PersonX is not the father,untroubled,xAttr,1
PersonX is not the father,undisturbed,xAttr,1
PersonX is not the father,falls to the floor with despair,xEffect,1
PersonX is not the father,jumps up in the air,xEffect,1
PersonX is not the father,Nods slowly,xEffect,1
PersonX is not the father,to be older than 18,xNeed,1
PersonX is not the father,to plan to marry,xNeed,1
PersonX is not the father,confused,xReact,1
PersonX is not the father,unsatisfied,xReact,1
PersonX is not the father,sad,xReact,1
PersonX is not the father,devastated,xReact,1
PersonX is not the father,to celebrate,xWant,1
PersonX is not the father,to mourn,xWant,1
PersonX is not the father,to sleep,xWant,1
PersonX is not the father,to have a bath,xWant,1
PersonX doesn't speak with PersonY anymore.,receive an explanation,oWant,1
PersonX doesn't speak with PersonY anymore.,speak with personX,oWant,1
PersonX doesn't speak with PersonY anymore.,petty,xAttr,1
PersonX doesn't speak with PersonY anymore.,stubborn,xAttr,1
PersonX doesn't speak with PersonY anymore.,out of touch,xAttr,1
PersonX doesn't speak with PersonY anymore.,lonely,xAttr,1
PersonX doesn't speak with PersonY anymore.,gets shunned from their social circle,xEffect,1
PersonX doesn't speak with PersonY anymore.,becomes the subject of vicious rumors,xEffect,1
PersonX doesn't speak with PersonY anymore.,to talk to person y,xNeed,1
PersonX doesn't speak with PersonY anymore.,to fight with person y,xNeed,1
PersonX doesn't speak with PersonY anymore.,have previously spoken with personY,xNeed,1
PersonX doesn't speak with PersonY anymore.,decide not to speak to personY,xNeed,1
PersonX doesn't speak with PersonY anymore.,sad,xReact,1
PersonX doesn't speak with PersonY anymore.,irresponsible,xReact,1
PersonX doesn't speak with PersonY anymore.,unhappy,xReact,1
PersonX doesn't speak with PersonY anymore.,to meet person y,xWant,1
PersonX doesn't speak with PersonY anymore.,to solve the problem,xWant,1
PersonX doesn't speak with PersonY anymore.,offer an explanation,xWant,1
PersonX doesn't speak with PersonY anymore.,avoid personY,xWant,1
Person Y does not care about Person X,to keep ignoring person x,oWant,1
Person Y does not care about Person X,to do something to hurt person x,oWant,1
Person Y does not care about Person X,unfriendly,xAttr,1
Person Y does not care about Person X,hostile,xAttr,1
Person Y does not care about Person X,selfish,xAttr,1
Person Y does not care about Person X,rude,xAttr,1
Person Y does not care about Person X,to live lonely,xNeed,1
Person Y does not care about Person X,to get some friends,xNeed,1
Person Y does not care about Person X,unwanted,xReact,1
Person Y does not care about Person X,rejected,xReact,1
Person Y does not care about Person X,uncaring,xReact,1
Person Y does not care about Person X,rude,xReact,1
Person Y does not care about Person X,to learn cooking,xWant,1
Person Y does not care about Person X,to clean the clothes,xWant,1
Person Y does not care about Person X,go somewhere away from person y,xWant,1
Person Y does not care about Person X,do another activity with someone else,xWant,1
PersonX does not bring a gift to the party for PersonY,unappreciative,oEffect,1
PersonX does not bring a gift to the party for PersonY,not grateful,oEffect,1
PersonX does not bring a gift to the party for PersonY,receive an apology,oWant,1
PersonX does not bring a gift to the party for PersonY,receive a gift,oWant,1
PersonX does not bring a gift to the party for PersonY,miserly,xAttr,1
PersonX does not bring a gift to the party for PersonY,withholding,xAttr,1
PersonX does not bring a gift to the party for PersonY,ungenerous,xAttr,1
PersonX does not bring a gift to the party for PersonY,inconsiderate,xAttr,1
PersonX does not bring a gift to the party for PersonY,thoughtless,xAttr,1
PersonX does not bring a gift to the party for PersonY,rude,xAttr,1
PersonX does not bring a gift to the party for PersonY,impolite,xAttr,1
PersonX does not bring a gift to the party for PersonY,is unappreciated,xEffect,1
PersonX does not bring a gift to the party for PersonY,is not thanked,xEffect,1
PersonX does not bring a gift to the party for PersonY,to look bad,xIntent,1
PersonX does not bring a gift to the party for PersonY,to be different,xIntent,1
PersonX does not bring a gift to the party for PersonY,go to the party,xNeed,1
PersonX does not bring a gift to the party for PersonY,refrain from getting a gift,xNeed,1
PersonX does not bring a gift to the party for PersonY,unusual,xReact,1
PersonX does not bring a gift to the party for PersonY,different,xReact,1
PersonX does not bring a gift to the party for PersonY,MEAN,xReact,1
PersonX does not bring a gift to the party for PersonY,SAD,xReact,1
PersonX does not bring a gift to the party for PersonY,apologize,xWant,1
PersonX does not bring a gift to the party for PersonY,bring a gift to personY later,xWant,1
PersonX does not bring a gift to the party for PersonY,not spend money,xWant,1
PersonX does not bring a gift to the party for PersonY,not be bothered,xWant,1
PersonX doesn't care about PersonY,hurt,oReact,1
PersonX doesn't care about PersonY,damaged,oReact,1
PersonX doesn't care about PersonY,heartless,xAttr,1
PersonX doesn't care about PersonY,callous,xAttr,1
PersonX doesn't care about PersonY,cold,xAttr,1
PersonX doesn't care about PersonY,feel lonely,xEffect,1
PersonX doesn't care about PersonY,Stay at home,xEffect,1
PersonX doesn't care about PersonY,person y to suffer,xIntent,1
PersonX doesn't care about PersonY,person y to fail in some way,xIntent,1
PersonX doesn't care about PersonY,callous,xReact,1
PersonX doesn't care about PersonY,punishing,xReact,1
PersonX doesn't care about PersonY,creless,xReact,1
PersonX doesn't care about PersonY,selfish,xReact,1
PersonX doesn't care about PersonY,divorce Y,xWant,1
PersonX doesn't care about PersonY,SLAP Y,xWant,1
PersonX doesn't care about PersonY,to go out,xWant,1
PersonX doesn't care about PersonY,the key of the home,xWant,1
PersonX does not like anyone,gets ignored,oEffect,1
PersonX does not like anyone,gets made fun of,oEffect,1
PersonX does not like anyone,to stay away from personX,oWant,1
PersonX does not like anyone,to ask personX why they feel that way,oWant,1
PersonX does not like anyone,antisocial,xAttr,1
PersonX does not like anyone,misanthropic,xAttr,1
PersonX does not like anyone,selfish,xAttr,1
PersonX does not like anyone,angry,xAttr,1
PersonX does not like anyone,has no friends,xEffect,1
PersonX does not like anyone,gets gossiped about,xEffect,1
PersonX does not like anyone,to be left alone,xIntent,1
PersonX does not like anyone,to not develop attachments to anyone,xIntent,1
PersonX does not like anyone,to be mean,xIntent,1
PersonX does not like anyone,have no friends,xIntent,1
PersonX does not like anyone,not get close,xIntent,1
PersonX does not like anyone,stubborn,xReact,1
PersonX does not like anyone,isolated,xReact,1
PersonX does not like anyone,misanthropic,xReact,1
PersonX does not like anyone,mean,xReact,1
PersonX does not like anyone,rude,xReact,1
PersonX does not like anyone,to spend time alone,xWant,1
PersonX does not like anyone,to become friends with people,xWant,1
PersonX does not like anyone,to be a hermit,xWant,1
PersonX does not like anyone,to live alone,xWant,1
PersonX doesn't knock PersonY down,smirks,oEffect,1
PersonX doesn't knock PersonY down,laughs,oEffect,1
PersonX doesn't knock PersonY down,unsatisfied,oReact,1
PersonX doesn't knock PersonY down,scared,oReact,1
PersonX doesn't knock PersonY down,polite,xAttr,1
PersonX doesn't knock PersonY down,good sportsman,xAttr,1
PersonX doesn't knock PersonY down,careful,xAttr,1
PersonX doesn't knock PersonY down,non-violent,xAttr,1
PersonX doesn't knock PersonY down,gets punched,xEffect,1
PersonX doesn't knock PersonY down,bleeds,xEffect,1
PersonX doesn't knock PersonY down,persony to be tough,xIntent,1
PersonX doesn't knock PersonY down,persony to fight back,xIntent,1
PersonX doesn't knock PersonY down,excited,xReact,1
PersonX doesn't knock PersonY down,energetic,xReact,1
PersonX doesn't knock PersonY down,angry,xReact,1
PersonX doesn't knock PersonY down,forgiving,xReact,1
PersonX doesn't knock PersonY down,to be good,xWant,1
PersonX doesn't knock PersonY down,to be helpful,xWant,1
PersonX doesn't knock PersonY down,to forgive them,xWant,1
PersonX doesn't knock PersonY down,make them strong,xWant,1
PersonX doesn't speak with PersonY,gets ignored,oEffect,1
PersonX doesn't speak with PersonY,loses confidence,oEffect,1
PersonX doesn't speak with PersonY,confused,oReact,1
PersonX doesn't speak with PersonY,worried,oReact,1
PersonX doesn't speak with PersonY,indifferent,xAttr,1
PersonX doesn't speak with PersonY,intractable,xAttr,1
PersonX doesn't speak with PersonY,Rude,xAttr,1
PersonX doesn't speak with PersonY,Unfriendly,xAttr,1
PersonX doesn't speak with PersonY,gets approached,xEffect,1
PersonX doesn't speak with PersonY,is ignored,xEffect,1
PersonX doesn't speak with PersonY,loses a friend,xEffect,1
PersonX doesn't speak with PersonY,is left alone,xEffect,1
PersonX doesn't speak with PersonY,to give the cold shoulder,xIntent,1
PersonX doesn't speak with PersonY,to avoid personY,xIntent,1
PersonX doesn't speak with PersonY,sad,xReact,1
PersonX doesn't speak with PersonY,lonely,xReact,1
PersonX doesn't speak with PersonY,angry,xReact,1
PersonX doesn't speak with PersonY,to stay at home,xWant,1
PersonX doesn't speak with PersonY,to cry loud,xWant,1
PersonX doesn't speak with PersonY,continue to ignore,xWant,1
PersonX doesn't speak with PersonY,find someone else to talk to,xWant,1
PersonX doesn't touch PersonY's test,pleased,oReact,1
PersonX doesn't touch PersonY's test,satisfied,oReact,1
PersonX doesn't touch PersonY's test,Respectful,xAttr,1
PersonX doesn't touch PersonY's test,Smart,xAttr,1
PersonX doesn't touch PersonY's test,Honorable,xAttr,1
PersonX doesn't touch PersonY's test,apprehensive,xAttr,1
PersonX doesn't touch PersonY's test,afraid,xAttr,1
PersonX doesn't touch PersonY's test,sweats from nerves,xEffect,1
PersonX doesn't touch PersonY's test,life flashes before his eyes,xEffect,1
PersonX doesn't touch PersonY's test,to show respect,xIntent,1
PersonX doesn't touch PersonY's test,to do his own work,xIntent,1
PersonX doesn't touch PersonY's test,to stay honest,xIntent,1
PersonX doesn't touch PersonY's test,to avoid getting in trouble,xIntent,1
PersonX doesn't touch PersonY's test,principled,xReact,1
PersonX doesn't touch PersonY's test,guided,xReact,1
PersonX doesn't touch PersonY's test,calm,xReact,1
PersonX doesn't touch PersonY's test,relaxed,xReact,1
PersonX doesn't touch PersonY's test,to study well,xWant,1
PersonX doesn't touch PersonY's test,to prepare for the test,xWant,1
PersonX doesn't touch PersonY's test,THEM TO PASS ON THEIR OWN,xWant,1
PersonX doesn't touch PersonY's test,to be alone,xWant,1
PersonX can't perform PersonX's ability,unskilled,xAttr,1
PersonX can't perform PersonX's ability,inadept,xAttr,1
PersonX can't perform PersonX's ability,failing,xAttr,1
PersonX can't perform PersonX's ability,not being consistent,xAttr,1
PersonX can't perform PersonX's ability,gets insulted,xEffect,1
PersonX can't perform PersonX's ability,is scolded,xEffect,1
PersonX can't perform PersonX's ability,to not practice enough,xNeed,1
PersonX can't perform PersonX's ability,to stop trying,xNeed,1
PersonX can't perform PersonX's ability,incapable,xReact,1
PersonX can't perform PersonX's ability,stupid,xReact,1
PersonX can't perform PersonX's ability,strong,xReact,1
PersonX can't perform PersonX's ability,happy,xReact,1
PersonX can't perform PersonX's ability,to practice,xWant,1
PersonX can't perform PersonX's ability,avoid the activity,xWant,1
PersonX can't perform PersonX's ability,to get better,xWant,1
PersonX can't perform PersonX's ability,to give something up,xWant,1
PersonX does not give PersonX's best attempt at it,a quitter,xAttr,1
PersonX does not give PersonX's best attempt at it,unmotivated,xAttr,1
PersonX does not give PersonX's best attempt at it,apathetic,xAttr,1
PersonX does not give PersonX's best attempt at it,lazy,xAttr,1
PersonX does not give PersonX's best attempt at it,fails st something,xEffect,1
PersonX does not give PersonX's best attempt at it,gets yelled at,xEffect,1
PersonX does not give PersonX's best attempt at it,fails at their task,xEffect,1
PersonX does not give PersonX's best attempt at it,doesn't accomplish anything,xEffect,1
PersonX does not give PersonX's best attempt at it,to go do something else,xIntent,1
PersonX does not give PersonX's best attempt at it,to have the responsibilty removed from them,xIntent,1
PersonX does not give PersonX's best attempt at it,to fail,xIntent,1
PersonX does not give PersonX's best attempt at it,to take it easy,xIntent,1
PersonX does not give PersonX's best attempt at it,to join the activity,xNeed,1
PersonX does not give PersonX's best attempt at it,to pick up the equipment,xNeed,1
PersonX does not give PersonX's best attempt at it,irritated,xReact,1
PersonX does not give PersonX's best attempt at it,dissatisfied,xReact,1
PersonX does not give PersonX's best attempt at it,regret,xReact,1
PersonX does not give PersonX's best attempt at it,lazy,xReact,1
PersonX does not give PersonX's best attempt at it,to take a break,xWant,1
PersonX does not give PersonX's best attempt at it,to quit,xWant,1
PersonX does not give PersonX's best attempt at it,to try again,xWant,1
PersonX does not give PersonX's best attempt at it,to redouble their efforts,xWant,1
PersonX doesn't say PersonY's name,disappointed,oReact,1
PersonX doesn't say PersonY's name,sad,oReact,1
PersonX doesn't say PersonY's name,quient,xAttr,1
PersonX doesn't say PersonY's name,reserved,xAttr,1
PersonX doesn't say PersonY's name,forgetful,xAttr,1
PersonX doesn't say PersonY's name,puzzled,xAttr,1
PersonX doesn't say PersonY's name,get's yelled at,xEffect,1
PersonX doesn't say PersonY's name,get's corrected,xEffect,1
PersonX doesn't say PersonY's name,to pretend personY doesn't excist,xIntent,1
PersonX doesn't say PersonY's name,to avoid getting personY's attention,xIntent,1
PersonX doesn't say PersonY's name,to forget persony,xIntent,1
PersonX doesn't say PersonY's name,nothing to do with persony,xIntent,1
PersonX doesn't say PersonY's name,anxious,xReact,1
PersonX doesn't say PersonY's name,afraid of personY,xReact,1
PersonX doesn't say PersonY's name,sad,xReact,1
PersonX doesn't say PersonY's name,lonely,xReact,1
PersonX doesn't say PersonY's name,to be arrogant,xWant,1
PersonX doesn't say PersonY's name,to be selfish,xWant,1
PersonX doesn't say PersonY's name,to be quiet,xWant,1
PersonX doesn't say PersonY's name,to remain alone,xWant,1
PersonX mind can't stop racing,confused,xAttr,1
PersonX mind can't stop racing,anxious,xAttr,1
PersonX mind can't stop racing,scared,xAttr,1
PersonX mind can't stop racing,hot-tempered,xAttr,1
PersonX mind can't stop racing,nervous,xReact,1
PersonX mind can't stop racing,scared,xReact,1
PersonX mind can't stop racing,Exhausted,xReact,1
PersonX mind can't stop racing,Frustrated,xReact,1
PersonX mind can't stop racing,to relax,xWant,1
PersonX mind can't stop racing,to be calm,xWant,1
PersonX mind can't stop racing,to take medication,xWant,1
PersonX mind can't stop racing,to smoke marijuana,xWant,1
PersonX does not introduce PersonX to PersonY,Alone,oReact,1
PersonX does not introduce PersonX to PersonY,Rejected,oReact,1
PersonX does not introduce PersonX to PersonY,confused,oReact,1
PersonX does not introduce PersonX to PersonY,nervous,oReact,1
PersonX does not introduce PersonX to PersonY,receive an explanation,oWant,1
PersonX does not introduce PersonX to PersonY,be introduced,oWant,1
PersonX does not introduce PersonX to PersonY,unfriendly,xAttr,1
PersonX does not introduce PersonX to PersonY,mannerless,xAttr,1
PersonX does not introduce PersonX to PersonY,careless,xAttr,1
PersonX does not introduce PersonX to PersonY,thoughtless,xAttr,1
PersonX does not introduce PersonX to PersonY,To be alone,xIntent,1
PersonX does not introduce PersonX to PersonY,Doesn't like personY,xIntent,1
PersonX does not introduce PersonX to PersonY,to stay away from persony,xIntent,1
PersonX does not introduce PersonX to PersonY,persony to leave,xIntent,1
PersonX does not introduce PersonX to PersonY,to stay home alone,xNeed,1
PersonX does not introduce PersonX to PersonY,to ignore his friends,xNeed,1
PersonX does not introduce PersonX to PersonY,Content,xReact,1
PersonX does not introduce PersonX to PersonY,Lonely,xReact,1
PersonX does not introduce PersonX to PersonY,Distant,xReact,1
PersonX does not introduce PersonX to PersonY,shy,xReact,1
PersonX does not introduce PersonX to PersonY,nervous,xReact,1
PersonX does not introduce PersonX to PersonY,take a nap,xWant,1
PersonX does not introduce PersonX to PersonY,hide from people,xWant,1
PersonX does not introduce PersonX to PersonY,avoid introductions,xWant,1
PersonX does not introduce PersonX to PersonY,explain,xWant,1
PersonX can't wait for the date,eager,xAttr,1
PersonX can't wait for the date,impatient,xAttr,1
PersonX can't wait for the date,excitable,xAttr,1
PersonX can't wait for the date,PersonX has a great time,xEffect,1
PersonX can't wait for the date,PersonX makes a fool of themselves,xEffect,1
PersonX can't wait for the date,trembles in anticipation,xEffect,1
PersonX can't wait for the date,paces the floor from nervous energy,xEffect,1
PersonX can't wait for the date,to freshen up,xNeed,1
PersonX can't wait for the date,to put on makeup,xNeed,1
PersonX can't wait for the date,to take a shower,xNeed,1
PersonX can't wait for the date,to plan for a date,xNeed,1
PersonX can't wait for the date,to clean the room,xNeed,1
PersonX can't wait for the date,anxious,xReact,1
PersonX can't wait for the date,happy,xReact,1
PersonX can't wait for the date,excited,xReact,1
PersonX can't wait for the date,to go to the movies,xWant,1
PersonX can't wait for the date,to go out to dinner,xWant,1
PersonX can't wait for the date,to fix the bike,xWant,1
PersonX can't wait for the date,to wash  clothes,xWant,1
PersonX doesn't tell PersonX's friend about the event,receive an explanation,oWant,1
PersonX doesn't tell PersonX's friend about the event,be informed,oWant,1
PersonX doesn't tell PersonX's friend about the event,cruel,xAttr,1
PersonX doesn't tell PersonX's friend about the event,mean,xAttr,1
PersonX doesn't tell PersonX's friend about the event,forgetful,xAttr,1
PersonX doesn't tell PersonX's friend about the event,inattentive,xAttr,1
PersonX doesn't tell PersonX's friend about the event,keep a secret,xIntent,1
PersonX doesn't tell PersonX's friend about the event,not to share the story,xIntent,1
PersonX doesn't tell PersonX's friend about the event,know about an event,xNeed,1
PersonX doesn't tell PersonX's friend about the event,decide to keep it a secret,xNeed,1
PersonX doesn't tell PersonX's friend about the event,forgetful,xReact,1
PersonX doesn't tell PersonX's friend about the event,careless,xReact,1
PersonX doesn't tell PersonX's friend about the event,indifferent,xReact,1
PersonX doesn't tell PersonX's friend about the event,unbothered,xReact,1
PersonX doesn't tell PersonX's friend about the event,to go alone,xWant,1
PersonX doesn't tell PersonX's friend about the event,to study well,xWant,1
PersonX doesn't tell PersonX's friend about the event,keep the secret,xWant,1
PersonX doesn't tell PersonX's friend about the event,go to the event alone,xWant,1
PersonX doesn't like PersonX's grandmother and won't go to her house,is curious about personX,oEffect,1
PersonX doesn't like PersonX's grandmother and won't go to her house,is comforted by other grandkids,oEffect,1
PersonX doesn't like PersonX's grandmother and won't go to her house,hurt,oReact,1
PersonX doesn't like PersonX's grandmother and won't go to her house,angry,oReact,1
PersonX doesn't like PersonX's grandmother and won't go to her house,annoyed,oReact,1
PersonX doesn't like PersonX's grandmother and won't go to her house,rejected,oReact,1
PersonX doesn't like PersonX's grandmother and won't go to her house,offer an invitation,oWant,1
PersonX doesn't like PersonX's grandmother and won't go to her house,see personX,oWant,1
PersonX doesn't like PersonX's grandmother and won't go to her house,to see PersonX,oWant,1
PersonX doesn't like PersonX's grandmother and won't go to her house,to know why PersonX is avoiding them,oWant,1
PersonX doesn't like PersonX's grandmother and won't go to her house,stand offish,xAttr,1
PersonX doesn't like PersonX's grandmother and won't go to her house,stubborn,xAttr,1
PersonX doesn't like PersonX's grandmother and won't go to her house,dismissive,xAttr,1
PersonX doesn't like PersonX's grandmother and won't go to her house,discourteous,xAttr,1
PersonX doesn't like PersonX's grandmother and won't go to her house,to avoid their grandma,xIntent,1
PersonX doesn't like PersonX's grandmother and won't go to her house,to stay home,xIntent,1
PersonX doesn't like PersonX's grandmother and won't go to her house,get to know the grandmother,xNeed,1
PersonX doesn't like PersonX's grandmother and won't go to her house,avoid the house,xNeed,1
PersonX doesn't like PersonX's grandmother and won't go to her house,unwelcome,xReact,1
PersonX doesn't like PersonX's grandmother and won't go to her house,lost,xReact,1
PersonX doesn't like PersonX's grandmother and won't go to her house,relieved,xReact,1
PersonX doesn't like PersonX's grandmother and won't go to her house,like they took a stand,xReact,1
PersonX doesn't like PersonX's grandmother and won't go to her house,make up,xWant,1
PersonX doesn't like PersonX's grandmother and won't go to her house,go to the house,xWant,1
PersonX doesn't like PersonX's grandmother and won't go to her house,to avoid their grandmother,xWant,1
PersonX doesn't like PersonX's grandmother and won't go to her house,to not accept invitations to their grandmother's house,xWant,1
PersonX does not pay any of PersonY's bills,abandoned,oReact,1
PersonX does not pay any of PersonY's bills,upset they'll have to get a job,oReact,1
PersonX does not pay any of PersonY's bills,disappointed,oReact,1
PersonX does not pay any of PersonY's bills,responsible,oReact,1
PersonX does not pay any of PersonY's bills,To find alternative ways to pay the bills,oWant,1
PersonX does not pay any of PersonY's bills,To try to borrow the money from someone,oWant,1
PersonX does not pay any of PersonY's bills,ungenerous,xAttr,1
PersonX does not pay any of PersonY's bills,selfish,xAttr,1
PersonX does not pay any of PersonY's bills,undisciplined,xAttr,1
PersonX does not pay any of PersonY's bills,forgetful,xAttr,1
PersonX does not pay any of PersonY's bills,saves the money,xEffect,1
PersonX does not pay any of PersonY's bills,gives the money to charity,xEffect,1
PersonX does not pay any of PersonY's bills,to teach them to be responsible,xIntent,1
PersonX does not pay any of PersonY's bills,to not go further into debt,xIntent,1
PersonX does not pay any of PersonY's bills,to stop bailing them out,xIntent,1
PersonX does not pay any of PersonY's bills,to keep the money,xIntent,1
PersonX does not pay any of PersonY's bills,persony to pay everything,xIntent,1
PersonX does not pay any of PersonY's bills,frustrated that they won't get a job,xReact,1
PersonX does not pay any of PersonY's bills,worried about cutting them off,xReact,1
PersonX does not pay any of PersonY's bills,bothered,xReact,1
PersonX does not pay any of PersonY's bills,annoyed,xReact,1
PersonX does not pay any of PersonY's bills,to reflect on the decision,xWant,1
PersonX does not pay any of PersonY's bills,to live with the decision,xWant,1
PersonX does not pay any of PersonY's bills,to clear the bill,xWant,1
PersonX does not pay any of PersonY's bills,to be honest,xWant,1
PersonX does not go the mall with PersonY's mom,goes alone,oEffect,1
PersonX does not go the mall with PersonY's mom,spends money,oEffect,1
PersonX does not go the mall with PersonY's mom,rejected,oReact,1
PersonX does not go the mall with PersonY's mom,unliked,oReact,1
PersonX does not go the mall with PersonY's mom,make plans for another time,oWant,1
PersonX does not go the mall with PersonY's mom,go to the mall alone,oWant,1
PersonX does not go the mall with PersonY's mom,to confront personx,oWant,1
PersonX does not go the mall with PersonY's mom,to yell at personx,oWant,1
PersonX does not go the mall with PersonY's mom,reserved,xAttr,1
PersonX does not go the mall with PersonY's mom,quiet,xAttr,1
PersonX does not go the mall with PersonY's mom,introverted,xAttr,1
PersonX does not go the mall with PersonY's mom,reluctant,xAttr,1
PersonX does not go the mall with PersonY's mom,saves money,xEffect,1
PersonX does not go the mall with PersonY's mom,spends time alone,xEffect,1
PersonX does not go the mall with PersonY's mom,to get work done,xIntent,1
PersonX does not go the mall with PersonY's mom,to spend time with someone else,xIntent,1
PersonX does not go the mall with PersonY's mom,guilty,xReact,1
PersonX does not go the mall with PersonY's mom,independent,xReact,1
PersonX does not go the mall with PersonY's mom,rude,xReact,1
PersonX does not go the mall with PersonY's mom,uncaring,xReact,1
PersonX does not go the mall with PersonY's mom,stay home,xWant,1
PersonX does not go the mall with PersonY's mom,avoid spending money,xWant,1
PersonX does not go the mall with PersonY's mom,to avoid conflict,xWant,1
PersonX does not go the mall with PersonY's mom,to avoid a boring day,xWant,1
Person does not ask PersonY,knowing,xAttr,1
Person does not ask PersonY,unwilling to accept help,xAttr,1
Person does not ask PersonY,uninquisitive,xAttr,1
Person does not ask PersonY,independent,xAttr,1
Person does not ask PersonY,to see person y,xNeed,1
Person does not ask PersonY,to talk to person y,xNeed,1
Person does not ask PersonY,to know personY,xNeed,1
Person does not ask PersonY,to have a question for PersonY,xNeed,1
Person does not ask PersonY,cam,xReact,1
Person does not ask PersonY,reflective,xReact,1
Person does not ask PersonY,unanswerable,xReact,1
Person does not ask PersonY,ignored,xReact,1
Person does not ask PersonY,to be alone,xWant,1
Person does not ask PersonY,to sleep,xWant,1
Person does not ask PersonY,to figure it out on their own,xWant,1
Person does not ask PersonY,to get help elsewhere,xWant,1
PersonX cannot beat a record,incapable,xAttr,1
PersonX cannot beat a record,stuck,xAttr,1
PersonX cannot beat a record,inexperienced,xAttr,1
PersonX cannot beat a record,unskilled,xAttr,1
PersonX cannot beat a record,enters another game,xEffect,1
PersonX cannot beat a record,takes another challenger,xEffect,1
PersonX cannot beat a record,keeps trying to beat it,xEffect,1
PersonX cannot beat a record,practices to beat the record,xEffect,1
PersonX cannot beat a record,to do the event,xNeed,1
PersonX cannot beat a record,to practice for the record,xNeed,1
PersonX cannot beat a record,frustrated,xReact,1
PersonX cannot beat a record,angry,xReact,1
PersonX cannot beat a record,disappointed,xReact,1
PersonX cannot beat a record,sad,xReact,1
PersonX cannot beat a record,to try again,xWant,1
PersonX cannot beat a record,to practice more often,xWant,1
PersonX cannot beat a record,to practice and try to beat record later,xWant,1
PersonX cannot beat a record,to find out if anyone else has beat a record,xWant,1
PersonX doesn't buy any food.,penniless,xAttr,1
PersonX doesn't buy any food.,sated,xAttr,1
PersonX doesn't buy any food.,forgetful,xAttr,1
PersonX doesn't buy any food.,full,xAttr,1
